Область,Тергромада,Програма,Тематика,Кількість
Хмельницька,Віньковецька,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Хмельницька,Зіньківська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Хмельницька,Деражнянська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Хмельницька,Староостропільська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Черкаська,Городищенська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Черкаська,Шрамківська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Черкаська,Звенигородська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Черкаська,Вознесенська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Черкаська,Гельмязівська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Черкаська,Новодмитрівська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Черкаська,Піщанська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Черкаська,Катеринопільська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Черкаська,Маньківська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Черкаська,Монастирищенська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Черкаська,Бабанська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Черкаська,Христинівська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Черкаська,Білозірська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Черкаська,Будищенська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Черкаська,Мошнівська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Черкаська,Руськополянська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Черкаська,Чорнобаївська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Черкаська,Чигиринська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Черкаська,Медведівська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Чернівецька,Берегометська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Чернівецька,Банилівська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Чернівецька,Тарашанська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Чернівецька,Горішньошеровецька,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Чернівецька,Брусницька,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Чернівецька,Мамаївська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Чернігівська,Бахмацька,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Чернігівська,Березнянська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Чернігівська,Крутівська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Чернігівська,Ріпкинська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
Чернігівська,Седнівська,Проєкт ОБСЄ «Підтримка належного врядування в місцевих громадах як складової реформи децентралізації»,Навчання загального управлінського характеру,1
